SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61501399,169,On the Run,OTR Parafield,Kings Rd & Lawerence Hargrave Wy,5107,-34.791034,138.645494,4,LPG,899.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501401,169,On the Run,OTR Harbourtown,Tapleys Hill Rd & West Beach Rd,5024,-34.945892,138.517316,4,LPG,999.0,2022-12-08T02:50:00,2022-12-08 14:00:05.787271,2022-12-08
61501409,3421066,Ampol,Ampol Kingscote,26 Telegraph Road,5223,-35.652935,137.635639,4,LPG,1399.0,2022-10-07T20:44:08.47,2022-12-08 14:00:05.787271,2022-12-08
61501420,3421073,EG Ampol,EG Ampol Renmark,202-206 Renmark Av,5341,-34.175468,140.744964,4,LPG,1059.0,2022-12-08T02:45:00,2022-12-08 14:00:05.787271,2022-12-08
61501425,20,Shell,Shell Coober Pedy,454 Hutchison St & Malliotis St,5723,-29.015961,134.754876,4,LPG,1549.0,2022-05-09T03:37:27.993,2022-12-08 14:00:05.787271,2022-12-08
61501426,3421066,Ampol,Ampol Clare,35 Main North Road,5453,-33.852149,138.620025,4,LPG,1149.0,2022-12-02T03:51:17.917,2022-12-08 14:00:05.787271,2022-12-08
61501432,169,On the Run,OTR Tanunda,212 Barossa Valley Hwy & Para Rd,5352,-34.511491,138.975767,4,LPG,1159.0,2022-12-08T02:49:00,2022-12-08 14:00:05.787271,2022-12-08
61501439,111,Coles Express,Coles Express Mclaren Vale,201 Main Rd,5171,-35.213492,138.535068,4,LPG,1079.0,2022-12-07T22:05:47.263,2022-12-08 14:00:05.787271,2022-12-08
61501447,3421066,Ampol,Ampol Cowell,211B Lincoln Highway,5602,-33.67587921477462,136.92499305522537,4,LPG,1290.0,2022-11-22T04:36:10.523,2022-12-08 14:00:05.787271,2022-12-08
61501450,3421028,X Convenience,X Convenience Port Adelaide,Lot 12 Grand Junction Road,5015,-34.852745,138.504511,4,LPG,845.0,2022-12-08T02:04:50,2022-12-08 14:00:05.787271,2022-12-08
61501473,16,Mobil,Mobil Bordertown,41 North Tce,5268,-36.307973,140.772588,4,LPG,1159.0,2022-12-05T01:34:09.393,2022-12-08 14:00:05.787271,2022-12-08
61501486,23,United,United Murray Bridge,155 Adelaide Rd,5253,-35.128223,139.253375,4,LPG,959.0,2022-12-08T01:58:51.9,2022-12-08 14:00:05.787271,2022-12-08
61501487,3421066,Ampol,Ampol Millicent,George Road,5280,-37.603789,140.359697,4,LPG,1259.0,2022-12-05T01:32:09.53,2022-12-08 14:00:05.787271,2022-12-08
61501520,3421066,Ampol,Peterborough Service Station,92 Main St,5422,-32.973257,138.840988,4,LPG,1139.0,2022-12-02T09:47:33.75,2022-12-08 14:00:05.787271,2022-12-08
