SiteID,BrandID,BrandName,PetrolStationName,Address,Postcode,Lat,Lng,FuelId,FuelName,Price,TransactionDateUtc,collection_datetime,collection_date
61401252,3421066,Ampol,Ampol Foodary Bracken Ridge,168 Barrett St & Medika St,4017,-27.319422,153.040923,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
61401254,2418994,Pacific Petroleum,Pacific Petroleum Deagon,106 Board St,4017,-27.325029,153.059461,12,e10,1979.0,2023-09-16T22:25:17,2023-10-01 14:00:04.568982,2023-10-01
61401255,57,Metro Fuel,Metro Petroleum Sandgate,57 Rainbow St,4017,-27.321606,153.067589,12,e10,1875.0,2023-09-30T12:56:28.177,2023-10-01 14:00:04.568982,2023-10-01
61401261,3421073,EG Ampol,EG Ampol Deagon,180 Braun St,4017,-27.334055,153.059565,12,e10,2359.0,2023-10-01T02:45:00,2023-10-01 14:00:04.568982,2023-10-01
61401264,113,7 Eleven,7-Eleven Aspley,1429 Gympie Rd & Brickfield Rd,4034,-27.358233,153.017417,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401265,111,Coles Express,Coles Express Aspley,1412 Gympie Rd,4034,-27.359911,153.016387,12,e10,2359.0,2023-09-27T21:05:35.873,2023-10-01 14:00:04.568982,2023-10-01
61401268,5,BP,BP Aspley,1316 Gympie Rd & Albany Creek Rd,4034,-27.365284,153.016803,12,e10,2359.0,2023-10-01T02:57:13.87,2023-10-01 14:00:04.568982,2023-10-01
61401276,113,7 Eleven,7-Eleven Aspley,581 Robinson Rd & Kirby Rd,4034,-27.364798,153.026287,12,e10,2359.0,2023-09-30T18:28:02.627,2023-10-01 14:00:04.568982,2023-10-01
61401281,3421073,EG Ampol,EG Ampol Chermside,725 Webster Rd & Gympie Rd,4032,-27.375007,153.024566,12,e10,2359.0,2023-10-01T02:45:00,2023-10-01 14:00:04.568982,2023-10-01
61401291,3421066,Ampol,Ampol Foodary Nundah,1401 Sandgate Rd & Henchman St,4012,-27.398553,153.059442,12,e10,2359.0,2023-09-30T14:01:00,2023-10-01 14:00:04.568982,2023-10-01
