address,lat,long,convenient
420 Tanawha Tourist Dr,-26.71263252945625,153.04733991441802,True
316 Tanawha Tourist Drive,-26.711688,153.036685,True
297 Pinelands Road,-27.602084,153.056501,True
19-23 Shore St & 2 Grant St,-27.524238,153.253725,True
208 Progress Rd & Garden Rd,-27.597774,152.949788,True
584 Maroochydore Rd,-26.662242,153.036381,True
19-21 Rigby St,-26.618438,152.962561,True
824 Gympie Rd,-27.281061,152.982272,True
103 Redbank Plains Rd & Eagle St,-27.628173,152.883603,True
387 Oxley Dr,-27.911781,153.389393,True
9 Tallebudgera Creek Road,-28.110018,153.440942,True
209 Progress Rd & Garden Rd,-27.597026,152.949784,True
Padstow Rd & Warrigal Rd,-27.575708,153.087955,True
73 Strathpine Rd & Lucy St,-27.317756,153.009186,True
17-25 Toombul Rd & St Vincents Rd,-27.383655,153.064303,True
69-71 Crescent Av & Broadwater Av,-27.877327,153.374803,True
511 Compton Rd,-27.611205,153.068093,True
259 Mt Crosby Rd,-27.572265,152.792046,True
94 Blunder Road,-27.570156,152.981333,True
24 Executive Drive,-28.098308,153.425886,True
70 Albany Creek Rd,-27.36356971812293,153.01283577315525,True
550-560 Samford Rd,-27.415576,152.977913,True
419 Moggill Rd,-27.498887,152.968238,True
153 Wembley Rd,-27.642938,153.100209,False
2806 Logan Rd,-27.597226,153.108975,True
23 Lower King St & Alfred St,-27.085192,152.957638,True
459 Manly Rd,-27.475463,153.165642,True
321 South Pine Road,-27.325954,152.979029,True
2 Awonga Court,-27.546897,152.822363,False
196-206 Highfield Drive,-28.069984,153.363316,True
1015 Mt Gravatt-Capalaba Rd,-27.547427,153.128257,True
 11 London Rd (Cnr Cross St),-27.499257,153.126637,True
902 Mt Gravatt-Capalaba Rd,-27.545681,153.121953,True
78 Middle Rd,-27.676712,153.024861,True
202-212 Old Cleveland Road,-27.520839,153.199225,True
99 Tingal Rd & Edith Rd,-27.446049,153.171631,False
579 Ashmore Rd & Nerang Rd,-27.984917,153.365741,True
92-102 Johnson Rd,-27.659053,153.029049,False
 16-20 Crombie Ave (Cnr Bundall Rd) Road,-28.003736,153.413755,True
94 Breakfast Creek Rd,-27.446218,153.042051,True
36-42 Chambers Flat Road,-27.679182,153.118187,True
30-32 Woombye Palmwoods Road,-26.669157,152.975332,True
Ron Penhaligon Way,-28.065364,153.404174,False
420-426 Mt Cotton Rd,-27.561251,153.197603,True
8 Sheppards Dr & Middle Rd,-27.719772,152.986311,True
715 Deception Bay Rd & Coman St,-27.209365,153.042909,True
79 Logan River Rd,-27.713511,153.184986,True
 172 Lutwyche Rd (Cnr Taylor St) Road,-27.439476,153.030523,True
104 Boniface St,-27.563306,153.020394,True
 Bermuda Road,-28.084064,153.424598,True
2494 Logan Rd,-27.578537,153.094318,True
35 Chirnside St,-22.380029,143.043322,True
Buccaneer Av & Jetty Av,-25.295619,152.909208,False
Cnr Bowen St & Charles St,-24.472487,150.127982,True
2 Marshall Street,-24.241489,151.495342,True
68 Riverstone Road,-17.099007,145.779894,True
10-12 Gray Street,-20.844849,144.199684,True
78-80 Malcomson St,-21.122465,149.175096,False
Bruce Highway,-19.382675,146.928816,True
3 Telemon Street,-27.988922,152.994282,True
900 Ingham Rd,-19.261599,146.714986,True
167 Bruce Highway,-17.017409,145.743867,True
146  Drayton Street,-27.192659,151.271841,True
18 Robertson Street,-25.347328,152.597058,True
1231 Riverway Drive,-19.363531,146.731629,False
105-111 Gill St & Church St,-20.076264,146.261983,False
11 Turrama Road,-22.810224,147.639656,False
8581-8583 Warrego Hwy,-27.553738,152.025473,True
1 Flinders St,-24.865257,151.119233,True
Tolga Rd,-17.255684,145.475975,True
67 Alchera,-16.476177,145.374945,False
Mary Street,-28.070366,145.699874,True
61 Bell St,-26.689759,151.655121,True
Captain Cook Hwy,-16.771421,145.673057,True
James & English,-17.352013,145.593119,True
161 Thozet Rd,-23.366491,150.544062,False
10 Mclaughlin St,-23.433038,150.454699,True
8 Koumala Rd,-21.436645,149.222729,True
1 Ridge Drive,-19.319674,146.605465,False
46 Stirrat,-24.006567,151.200216,True
6 Christie Street,-28.016649,153.161853,True
Boat Harbour Dr & Beach,-25.287652,152.831983,True
64 Shamrock,-24.425508,145.467496,True
2 Kendall Street,-24.863212,152.358911,False
369 Yaamba Rd,-23.347462,150.522407,True
4003 Warrego Highway,-27.567535,152.462355,True
28677 Bruce Highway,-25.239951,152.289546,True
19 Factory,-26.364078,152.856083,False
13 Palmerston Rd,-19.281717,146.789129,False
Bruce Hwy,-25.213763,152.233057,True
257 Bourbong St,-24.868715,152.338953,True
143a Targo Street,-24.878243,152.354759,False
Murilla & Tully,-26.658249,150.181806,True
46 Geordie Road,-26.218549,152.686164,True
590 Mulgrave Rd,-16.950393,145.742438,True
53-55 Capper Street,-25.625395,151.610751,True
42651 Bruce Highway,-24.456879,151.586946,True
131 Sheridan St,-16.918667,145.768718,True
524 Yaamba Rd,-23.332918,150.518445,True
101 Rockhampton Rd,-23.132594,150.728427,False
Railway Street,-23.585435,148.885509,True
26-28 Pilkington St,-19.267277,146.767533,True
