address,lat,long,convenient
137 Florence St & Mary-Elie,-33.180635,138.010712,False
Aeolian Dr,-34.789411,138.695317,True
35 Old Princess Highway,-35.049485,138.859519,False
7-11 Ekblom St,-33.027633,137.534922,False
469 Payneham Rd,-34.890242,138.653987,True
92 Main South Road,-35.181238,138.495433,True
241 Smith Street,-36.952212,140.756808,True
12 Mcrae St,-36.957258,140.741604,True
143-147 Hutchison Street,-29.005011,134.755762,False
31 Torrens Rd & Hindmarsh Rd,-35.553882,138.620777,True
41-49 West Tce & Currie St,-34.925422,138.587777,True
18-22 Howes Street,-34.145156,138.414877,True
21-33 Main North Road,-34.275043,138.770948,True
4790 Langhorne Creek Road,-35.332431,139.380833,True
Philip Hwy & Short Rd,-34.722543,138.669381,True
575 North East Rd & Sudholz Rd,-34.856381,138.654545,True
Lot 8 National Highway One,-32.512023,137.803901,True
90 Payneham Rd,-34.910469,138.627422,True
10 Princes Hwy,-35.265743,139.457706,True
Tanunda Rd & New St,-34.476613,138.995205,True
1 Standan St & Princes Hwy,-35.120459,139.273738,True
122-200 Winzor St,-34.767777,138.622658,False
108 -110 Commercial St,-37.830387,140.786284,True
8786 Princes Highway,-35.239107,139.440004,True
2-4 Sturt Highway,-34.283332,140.596193,True
23-29 Main North Rd,-34.681959,138.694194,True
14 Dukes Hwy,-36.105131,140.361759,True
7-9 Railway Terrace,-35.094983,139.894785,True
8657 Sturt Highway,-34.350752,139.602892,True
1 Mildred St,-34.338984,138.917251,True
1 Upper Thames Street,-33.681862,138.939508,True
40 Elder Terrace,-31.889821,138.423861,True
22 Snowtown Road,-34.180972,138.154101,True
19 Frances Tce,-33.964629,137.713593,True
Lot 1 Irwin Street,-33.932918,137.626853,True
2 George St,-34.069114,137.592731,False
2 Main Coast Rd,-34.415395,137.912951,True
18 Yorketown Road,-34.379197,137.670929,False
 Glendambo Access Rd,-30.970109,135.750563,True
21 Frances Tce,-33.964951,137.715413,True
1181 South Rd,-34.997527,138.575784,True
466 Mt Barker Road,-35.010451,138.768073,False
510 Mt Barker Road,-35.013144,138.770975,False
76 Mount Barker Road,-35.028317,138.809326,True
12-14 Battunga Rd & Brooks St,-35.179777,138.756524,True
1 Battunga Road,-35.182092,138.755962,True
Mortlock Tce & Boston St,-34.725267,135.858954,True
66 Mount Barker Rd,-35.007676,138.720023,True
237 Martins Rd,-34.780962,138.608764,False
 18 Knott Street (Cnr Hutchinson St),-35.070439,138.862849,True
23 Mclaren Flat Road,-35.148358,138.657372,False
2 Anderson Terrace,-34.271302,140.530343,True
20 Hindmarsh Rd,-35.538741,138.638352,True
172 Gilbert St,-34.934329,138.593529,True
16 Railway Tce,-37.481258,140.013151,False
Mannanarie Rd,-33.194414,138.608857,True
41 Sutton Avenue,-37.818921,140.764798,True
29 Penola Rd,-37.825314,140.782159,True
17-19 Fifth Street,-34.423822,137.918516,False
14 Ian Oliver Drive,-34.183111,139.991655,False
Princes Highway,-32.508998,137.796545,True
Cnr Old Port Wakefield Rd & Artesian Rd,-34.609693,138.529046,False
20 Bay St,-33.600576,137.933253,True
7 Martin Terrace,-33.967227,137.717878,True
Goldsmith Dr,-35.144225,138.497704,False
11 Main North Road,-34.027766,138.686109,True
20-22 Dukes Highway,-36.301254,140.762611,True
26 Commercial St,-33.682903,138.937588,True
69 Stuart Highway,-27.905171,134.056817,True
113 The Esplanade,-34.623132,135.471377,False
5 Cole Road,-35.570053,138.197707,True
Lot 1 Port Wakefield Road,-34.452704,138.353401,True
122 Main Street,-34.345846,138.912049,True
2 Dukes Highway,-36.087203,140.343367,True
17 Scott St,-34.781819,138.852252,True
10 Telegraph Rd,-35.653209,137.638784,True
1 Herbert Street,-33.184573,138.301047,True
7 Gun Avenue,-36.974535,140.369536,False
97-99 Greenock Rd,-34.468928,138.976913,False
206 Onkaparinga Valley Road,-34.984773,138.842035,True
Lot 718 Olympic Way,-30.484152,136.892523,False
52 Thomas Wilson Street,-35.717623,137.936907,True
26 Main St,-34.779721,137.858465,False
47 Quorn Rd,-32.517511,137.842667,True
 Barrier Highway,-33.153582,138.922128,True
2 Bratten Way,-34.374968,136.098042,False
4809 Angas Valley Road,-34.753001,139.557366,False
5 Charles Tce,-33.929323,137.632197,True
36 Horrocks Highway,-32.650066,138.098237,True
3 Burton Terrace,-33.045755,135.459828,True
64 Eyre Highway,-33.053162,135.464776,True
5-7 Marno Street,-35.020216,137.603954,True
75886 Eyre Highway,-31.450326,130.896034,True
1 Barwell St,-34.172557,139.083574,True
Lot 54 Peake Street,-35.094057,139.893305,True
"Lot 73, 102 Flinders Highway",-33.169756,134.691924,True
323 Main North Road,-33.830207,138.608632,True
27 Chandos Tce,-35.325923,140.514963,True
55-57 Blanche Street,-35.087785,137.745888,True
443 Horrocks Highway,-34.532931,138.750389,True
610-612 South Rd,-34.855772,138.564832,True
Philip Hwy & Grenville St,-34.719774,138.671015,True
819 Lower North East Rd,-34.862952,138.680738,True
294 The Parade,-34.920924,138.643189,True
328 Senate Rd,-33.198284,137.997312,False
131-145 Griffiths Dv,-35.192277,138.480829,False
367 Main North Road,-34.622679,138.737738,True
23 Horrocks Highway,-33.264497,138.346054,True
12 Gladstone St,-33.267993,138.356746,True
15 Alfred TCE,-32.795487,134.213975,True
603-615 Salisbury Hwy,-34.802004,138.605835,True
144 Port Wakefield Rd,-34.830344,138.598955,True
569 Salisbury Highway,-34.798094,138.608873,True
382-396 Waterloo Corner Road,-34.740731,138.605089,False
79-81 Sir Donald Bradman Drive,-34.932206,138.569344,True
130-132 Marion Rd,-34.936759,138.552314,True
172-176 Glynburn Rd,-34.902393,138.657666,False
133 Old South Rd,-35.096236,138.536349,True
91-95 Grey Tce,-33.189895,138.005893,False
176 Penola Road,-37.807848,140.791443,True
2 Seckers Road,-35.075857,138.874829,False
22 Dukes Highway,-35.884498,140.056173,True
163 Commercial St,-37.831607,140.791746,True
100 Commercial St West,-37.826364,140.775159,True
57 Adelaide Rd,-35.121845,139.268952,True
62 Stewart St,-36.954271,140.729721,True
